# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.300   Z = 0.0007870   Y = 0.24801591   Age (Myr) = 1000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   1.2818226843   1.2812891824   0.82544  3.95868    2.8285   2.8495   2.7902   2.7333
   1.2872438893   1.2867018017   0.83498  3.96069    2.8113   2.8306   2.7763   2.7209
   1.2926650943   1.2921143814   0.84449  3.96269    2.7941   2.8118   2.7625   2.7085
   1.2980862992   1.2975268208   0.85397  3.96468    2.7771   2.7931   2.7489   2.6961
   1.3035075042   1.3029381142   0.86323  3.96647    2.7602   2.7746   2.7348   2.6832
   1.3089287092   1.3083487156   0.87238  3.96813    2.7433   2.7564   2.7205   2.6699
   1.3143499142   1.3137592312   0.88149  3.96978    2.7265   2.7383   2.7062   2.6567
   1.3197711191   1.3191696759   0.89058  3.97142    2.7098   2.7204   2.6920   2.6435
   1.3251923241   1.3245800538   0.89964  3.97305    2.6931   2.7026   2.6777   2.6303
   1.3306135291   1.3299903659   0.90868  3.97466    2.6765   2.6847   2.6636   2.6171
   1.3360347341   1.3354005751   0.91768  3.97626    2.6599   2.6668   2.6495   2.6040
   1.3414559390   1.3408107118   0.92665  3.97785    2.6435   2.6493   2.6354   2.5908
   1.3468771440   1.3462207039   0.93560  3.97941    2.6274   2.6320   2.6213   2.5776
   1.3522983490   1.3516306161   0.94451  3.98097    2.6114   2.6151   2.6073   2.5643
   1.3577195540   1.3570404759   0.95340  3.98250    2.5955   2.5981   2.5933   2.5510
   1.3631407589   1.3624502658   0.96226  3.98403    2.5795   2.5811   2.5794   2.5378
   1.3685619639   1.3678600786   0.97109  3.98553    2.5635   2.5641   2.5654   2.5246
   1.3739831689   1.3732698476   0.97988  3.98702    2.5477   2.5472   2.5515   2.5114
   1.3794043739   1.3786793984   0.98867  3.98850    2.5319   2.5304   2.5375   2.4982
   1.3848255788   1.3840888492   0.99745  3.98997    2.5162   2.5138   2.5236   2.4849
   1.3902467838   1.3894981946   1.00620  3.99143    2.5006   2.4973   2.5097   2.4716
   1.3956679888   1.3949074563   1.01492  3.99287    2.4850   2.4809   2.4959   2.4584
   1.4010891938   1.4003165125   1.02361  3.99426    2.4694   2.4644   2.4819   2.4449
   1.4065103987   1.4057250367   1.03223  3.99549    2.4532   2.4475   2.4672   2.4306
   1.4119316037   1.4111332080   1.04080  3.99667    2.4370   2.4305   2.4523   2.4162
   1.4173528087   1.4165414489   1.04939  3.99785    2.4207   2.4135   2.4374   2.4018
   1.4227740136   1.4219496236   1.05799  3.99901    2.4044   2.3965   2.4224   2.3873
   1.4281952186   1.4273575435   1.06658  4.00016    2.3881   2.3794   2.4074   2.3727
   1.4336164236   1.4327651186   1.07514  4.00128    2.3717   2.3625   2.3923   2.3581
   1.4390376286   1.4381726303   1.08369  4.00239    2.3554   2.3455   2.3771   2.3433
   1.4444588335   1.4435801099   1.09224  4.00347    2.3390   2.3285   2.3619   2.3284
   1.4498800385   1.4489874851   1.10078  4.00455    2.3227   2.3115   2.3466   2.3135
   1.4553012435   1.4543945990   1.10927  4.00561    2.3064   2.2947   2.3315   2.2987
   1.4607224485   1.4598014379   1.11773  4.00666    2.2902   2.2779   2.3163   2.2838
   1.4661436534   1.4652079784   1.12623  4.00768    2.2738   2.2609   2.3009   2.2688
   1.4715648584   1.4706144956   1.13474  4.00868    2.2572   2.2439   2.2854   2.2535
   1.4769860634   1.4760209476   1.14324  4.00967    2.2407   2.2268   2.2698   2.2382
   1.4824072684   1.4814273174   1.15173  4.01063    2.2240   2.2096   2.2541   2.2229
   1.4878284733   1.4868334933   1.16023  4.01157    2.2074   2.1924   2.2384   2.2074
   1.4932496783   1.4922393504   1.16873  4.01250    2.1906   2.1752   2.2225   2.1918
   1.4986708833   1.4976449052   1.17723  4.01341    2.1737   2.1578   2.2065   2.1761
   1.5040920883   1.5030495062   1.18570  4.01413    2.1560   2.1397   2.1895   2.1594
   1.5095132932   1.5084537906   1.19417  4.01476    2.1379   2.1213   2.1721   2.1421
   1.5149344982   1.5138578862   1.20258  4.01536    2.1198   2.1028   2.1546   2.1248
   1.5203557032   1.5192615595   1.21099  4.01595    2.1016   2.0843   2.1370   2.1074
   1.5257769082   1.5246645570   1.21951  4.01648    2.0829   2.0653   2.1188   2.0894
   1.5311981131   1.5300676078   1.22804  4.01697    2.0640   2.0461   2.1004   2.0712
   1.5366193181   1.5354704456   1.23659  4.01744    2.0449   2.0267   2.0817   2.0527
   1.5420405231   1.5408731412   1.24516  4.01786    2.0256   2.0071   2.0628   2.0339
   1.5474617281   1.5462748964   1.25373  4.01824    2.0060   1.9873   2.0436   2.0148
   1.5528829330   1.5516764082   1.26234  4.01858    1.9862   1.9672   2.0241   1.9955
   1.5583041380   1.5570774146   1.27096  4.01889    1.9661   1.9470   2.0044   1.9759
   1.5637253430   1.5624782006   1.27960  4.01914    1.9457   1.9265   1.9843   1.9559
   1.5691465479   1.5678782351   1.28827  4.01936    1.9251   1.9057   1.9640   1.9356
   1.5745677529   1.5732781879   1.29695  4.01953    1.9042   1.8847   1.9433   1.9150
   1.5799889579   1.5786778238   1.30565  4.01965    1.8830   1.8634   1.9223   1.8941
   1.5854101629   1.5840764524   1.31436  4.01971    1.8615   1.8418   1.9009   1.8728
   1.5908313678   1.5894749560   1.32310  4.01974    1.8398   1.8199   1.8792   1.8511
   1.5962525728   1.5948723815   1.33189  4.01970    1.8176   1.7977   1.8571   1.8291
   1.6016737778   1.6002700505   1.34069  4.01960    1.7951   1.7752   1.8346   1.8065
   1.6070949828   1.6056664828   1.34954  4.01944    1.7721   1.7522   1.8115   1.7835
   1.6125161877   1.6110631395   1.35841  4.01922    1.7488   1.7290   1.7881   1.7600
   1.6179373927   1.6164586516   1.36733  4.01894    1.7251   1.7053   1.7642   1.7361
