# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 13000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.4659569037   0.4659569037  -1.18373  3.65597    7.8451   8.3945   7.1412   6.8161
   0.4677248114   0.4677248114  -1.17679  3.65678    7.8259   8.3730   7.1238   6.7995
   0.4694927192   0.4694927192  -1.16987  3.65758    7.8068   8.3517   7.1066   6.7829
   0.4712606269   0.4712606269  -1.16297  3.65838    7.7878   8.3304   7.0894   6.7664
   0.4730285347   0.4730285347  -1.15607  3.65918    7.7688   8.3092   7.0722   6.7500
   0.4747964424   0.4747964424  -1.14918  3.65998    7.7499   8.2881   7.0551   6.7335
   0.4765643502   0.4765643502  -1.14231  3.66077    7.7310   8.2670   7.0380   6.7171
   0.4783322579   0.4783322579  -1.13544  3.66157    7.7121   8.2459   7.0210   6.7008
   0.4801001657   0.4801001657  -1.12859  3.66237    7.6932   8.2248   7.0039   6.6844
   0.4818680734   0.4818680734  -1.12174  3.66317    7.6744   8.2036   6.9868   6.6680
   0.4836359812   0.4836359812  -1.11489  3.66397    7.6554   8.1824   6.9698   6.6517
   0.4854038889   0.4854038889  -1.10806  3.66477    7.6365   8.1611   6.9527   6.6353
   0.4871717966   0.4871717966  -1.10122  3.66557    7.6175   8.1398   6.9356   6.6189
   0.4889397044   0.4889397044  -1.09440  3.66638    7.5986   8.1185   6.9185   6.6026
   0.4907076121   0.4907076121  -1.08759  3.66718    7.5797   8.0972   6.9015   6.5862
   0.4924755199   0.4924755199  -1.08078  3.66798    7.5607   8.0759   6.8845   6.5699
   0.4942434276   0.4942434276  -1.07398  3.66878    7.5418   8.0547   6.8675   6.5536
   0.4960113354   0.4960113354  -1.06719  3.66959    7.5230   8.0334   6.8505   6.5373
   0.4977792431   0.4977792431  -1.06041  3.67039    7.5041   8.0122   6.8335   6.5211
   0.4995471509   0.4995471509  -1.05363  3.67119    7.4853   7.9910   6.8166   6.5049
   0.5013150586   0.5013135420  -1.04606  3.67222    7.4640   7.9668   6.7978   6.4870
   0.5030829664   0.5030793596  -1.03822  3.67332    7.4420   7.9416   6.7783   6.4685
   0.5048508741   0.5048451171  -1.03037  3.67442    7.4200   7.9165   6.7589   6.4500
   0.5066187819   0.5066108048  -1.02253  3.67553    7.3981   7.8915   6.7395   6.4316
   0.5083866896   0.5083763889  -1.01469  3.67663    7.3763   7.8667   6.7202   6.4133
   0.5101545974   0.5101419166  -1.00687  3.67772    7.3545   7.8419   6.7010   6.3950
   0.5119225051   0.5119074050  -0.99904  3.67882    7.3329   7.8174   6.6819   6.3768
   0.5136904129   0.5136728272  -0.99122  3.67992    7.3114   7.7929   6.6629   6.3587
   0.5154583206   0.5154381819  -0.98340  3.68102    7.2899   7.7685   6.6439   6.3406
   0.5172262283   0.5172034675  -0.97558  3.68211    7.2685   7.7443   6.6249   6.3226
   0.5189941361   0.5189686835  -0.96776  3.68321    7.2472   7.7201   6.6061   6.3046
   0.5207620438   0.5207338287  -0.95993  3.68430    7.2259   7.6959   6.5872   6.2866
   0.5225299516   0.5224989006  -0.95210  3.68540    7.2046   7.6718   6.5684   6.2687
   0.5242978593   0.5242638989  -0.94428  3.68649    7.1833   7.6477   6.5496   6.2508
   0.5260657671   0.5260288222  -0.93646  3.68759    7.1621   7.6236   6.5308   6.2328
   0.5278336748   0.5277936670  -0.92863  3.68868    7.1408   7.5995   6.5119   6.2149
   0.5296015826   0.5295584344  -0.92080  3.68978    7.1194   7.5753   6.4931   6.1969
   0.5313694903   0.5313231232  -0.91297  3.69087    7.0980   7.5509   6.4741   6.1789
   0.5331373981   0.5330877269  -0.90512  3.69197    7.0765   7.5265   6.4551   6.1608
   0.5349053058   0.5348522476  -0.89727  3.69306    7.0550   7.5020   6.4361   6.1427
   0.5366732136   0.5366166834  -0.88942  3.69416    7.0334   7.4775   6.4171   6.1246
   0.5384411213   0.5383810330  -0.88157  3.69525    7.0119   7.4531   6.3982   6.1066
   0.5402090291   0.5401452955  -0.87370  3.69635    6.9905   7.4287   6.3792   6.0886
   0.5419769368   0.5419094674  -0.86583  3.69745    6.9691   7.4045   6.3604   6.0706
   0.5437448446   0.5436735485  -0.85796  3.69855    6.9479   7.3804   6.3417   6.0528
   0.5455127523   0.5454375230  -0.85007  3.69965    6.9268   7.3566   6.3230   6.0350
   0.5472806601   0.5472011778  -0.84218  3.70075    6.9058   7.3329   6.3045   6.0174
   0.5490485678   0.5489647294  -0.83428  3.70185    6.8850   7.3095   6.2861   5.9998
   0.5508164755   0.5507280608  -0.82631  3.70295    6.8641   7.2860   6.2676   5.9821
   0.5525843833   0.5524908766  -0.81826  3.70406    6.8431   7.2623   6.2490   5.9643
   0.5543522910   0.5542535338  -0.81020  3.70517    6.8221   7.2388   6.2305   5.9465
   0.5561201988   0.5560160555  -0.80214  3.70628    6.8011   7.2152   6.2119   5.9287
   0.5578881065   0.5577784985  -0.79407  3.70738    6.7800   7.1915   6.1932   5.9109
   0.5596560143   0.5595407684  -0.78600  3.70849    6.7589   7.1678   6.1746   5.8931
   0.5614239220   0.5613028108  -0.77791  3.70959    6.7377   7.1439   6.1558   5.8751
   0.5631918298   0.5630648451  -0.76982  3.71069    6.7164   7.1200   6.1371   5.8571
   0.5649597375   0.5648267300  -0.76172  3.71178    6.6951   7.0960   6.1182   5.8391
   0.5667276453   0.5665882738  -0.75360  3.71288    6.6737   7.0720   6.0994   5.8211
   0.5684955530   0.5683498456  -0.74548  3.71398    6.6524   7.0480   6.0805   5.8031
   0.5702634608   0.5701113347  -0.73734  3.71508    6.6310   7.0240   6.0617   5.7850
   0.5720313685   0.5718723286  -0.72920  3.71617    6.6097   7.0000   6.0428   5.7670
   0.5737992763   0.5736334236  -0.72103  3.71727    6.5884   6.9761   6.0240   5.7490
   0.5755671840   0.5753944484  -0.71285  3.71837    6.5671   6.9523   6.0052   5.7310
   0.5773350918   0.5771546718  -0.70466  3.71946    6.5459   6.9285   5.9864   5.7130
   0.5791029995   0.5789152060  -0.69646  3.72055    6.5247   6.9047   5.9677   5.6950
