# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.899   Z = 0.0019750   Y = 0.24956900   Age (Myr) = 10500.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.4985995879   0.4985995879  -1.18494  3.62508    7.9732   8.6469   7.1815   6.8375
   0.5006127171   0.5006122476  -1.17710  3.62602    7.9508   8.6206   7.1617   6.8189
   0.5026258464   0.5026237960  -1.16851  3.62725    7.9256   8.5904   7.1398   6.7987
   0.5046389756   0.5046352892  -1.15994  3.62848    7.9004   8.5604   7.1179   6.7786
   0.5066521048   0.5066467464  -1.15138  3.62970    7.8753   8.5304   7.0962   6.7584
   0.5086652341   0.5086581338  -1.14283  3.63092    7.8502   8.5004   7.0744   6.7383
   0.5106783633   0.5106694681  -1.13428  3.63214    7.8251   8.4705   7.0527   6.7182
   0.5126914925   0.5126807662  -1.12574  3.63336    7.8000   8.4407   7.0311   6.6981
   0.5147046217   0.5146919479  -1.11722  3.63458    7.7750   8.4109   7.0095   6.6780
   0.5167177510   0.5167031670  -1.10871  3.63580    7.7500   8.3812   6.9879   6.6580
   0.5187308802   0.5187143079  -1.10022  3.63702    7.7251   8.3515   6.9664   6.6380
   0.5207440094   0.5207252879  -1.09175  3.63823    7.7002   8.3219   6.9450   6.6181
   0.5227571387   0.5227363047  -1.08329  3.63944    7.6753   8.2923   6.9235   6.5982
   0.5247702679   0.5247471547  -1.07484  3.64065    7.6504   8.2626   6.9022   6.5783
   0.5267833971   0.5267581249  -1.06640  3.64185    7.6255   8.2330   6.8808   6.5585
   0.5287965264   0.5287689296  -1.05797  3.64306    7.6006   8.2032   6.8594   6.5388
   0.5308096556   0.5307796200  -1.04954  3.64427    7.5757   8.1733   6.8381   6.5190
   0.5328227848   0.5327902442  -1.04113  3.64547    7.5508   8.1434   6.8168   6.4993
